TIME_NANOSECONDS_TAI ,truth_pos_CON_ECEF_ECEF_M[1] ,truth_pos_CON_ECEF_ECEF_M[2] ,truth_pos_CON_ECEF_ECEF_M[3] ,truth_vel_CON_ECEF_ECEF_MpS[1] ,truth_vel_CON_ECEF_ECEF_MpS[2] ,truth_vel_CON_ECEF_ECEF_MpS[3] ,truth_quat_CON2ECEF[1] ,truth_quat_CON2ECEF[2] ,truth_quat_CON2ECEF[3] ,truth_quat_CON2ECEF[4]
196.00093007087708,-1408018.55285608,-5345235.82592352,3356795.78359295,-106.954689596215,-390.439568529226,256.831462574549,-0.495117183973709,-0.00897141812560562,0.279576713792867,0.822566318517053
197.00093007087708,-1408124.53367156,-5345622.43742134,3357050.21058198,-104.946534562126,-382.582178937828,251.874154120031,-0.493255971043741,-0.0049925445849926,0.274876784886675,0.825297748775486
198.0009400844574,-1408228.50272675,-5346001.19490996,3357299.66863252,-102.938272406684,-374.727565886843,246.91760227721,-0.491370281685811,-0.00100428117969787,0.270158630771137,0.827990671078395
199.0009400844574,-1408330.46852246,-5346372.09343106,3357544.16115842,-100.929650425697,-366.875286788045,241.962144917798,-0.489467775850117,0.00298870565992478,0.265417824372181,0.830641765155434
200.00095009803772,-1408430.40382506,-5346735.13366644,3357783.70910917,-98.920026055913,-359.024566982875,237.006393091937,-0.487553749483749,0.0069799344522401,0.260653536018935,0.833248075605944
201.00095009803772,-1408528.3452255,-5347090.34175523,3358018.29437512,-96.9091049412307,-351.17380143872,232.051004880987,-0.48561980742329,0.0109754757249251,0.255867163400649,0.835813936078137
202.00096011161804,-1408624.27314717,-5347437.689194,3358247.92906921,-94.8978884505113,-343.324232718687,227.097330981255,-0.483672629188702,0.0149738667015083,0.251056534481777,0.838335963111677
203.00096011161804,-1408718.18259338,-5347777.18592277,3358472.60499058,-92.8852058752241,-335.476772049661,222.144282752399,-0.481713385480791,0.0189742472108925,0.246224447827981,0.840812531393959
204.00097036361694,-1408810.09685701,-5348108.84906523,3358692.34068198,-90.8719587944077,-327.630139068998,217.192059992061,-0.47974547419537,0.022981319460365,0.241368923766768,0.843242065502756
205.00097036361694,-1408899.98974595,-5348432.65369248,3358907.12631321,-88.8575165435148,-319.784788085181,212.240932423877,-0.477761781383639,0.0269864564730397,0.236491319872835,0.845628326457395
206.00098037719727,-1408987.84939547,-5348748.59385093,3359116.94687828,-86.8426198264252,-311.939337668312,207.289139476067,-0.475763867601264,0.0309955900307364,0.231594803213859,0.84796925785842
207.00098037719727,-1409073.71329728,-5349056.71652625,3359321.8210346,-84.825996167874,-304.09682169037,202.339517149492,-0.473746099494654,0.0350090134815581,0.226684025350053,0.850266637181288
208.0009903907776,-1409157.5477303,-5349356.98165624,3359521.73948548,-82.8081711778698,-296.255416423638,197.388289514659,-0.471714585504102,0.0390189282328699,0.221746454602651,0.852520605266289
209.0009903907776,-1409239.37853178,-5349649.42939865,3359716.70012753,-80.7901869318963,-288.415005648083,192.438323978124,-0.469670134068915,0.0430314308508245,0.216792118808525,0.854727698049064
210.00100016593933,-1409319.17216465,-5349934.0265292,3359906.72473196,-78.7434730981927,-280.575018903038,187.482511039483,-0.467761072590934,0.0448801376547424,0.210626778080162,0.857217423972276
211.00100016593933,-1409396.92461395,-5350210.7682822,3360091.78138935,-76.7240023710508,-272.738101719485,182.534129736186,-0.465924554630934,0.0459266531278987,0.204016902895125,0.859757032337169
212.00100016593933,-1409472.67182674,-5350479.69855453,3360271.89914399,-74.7034078135675,-264.900222443559,177.586457494906,-0.46410822568336,0.0469752550832903,0.197392596169274,0.862225633268875
213.00101017951965,-1409546.39424577,-5350740.78472792,3360447.06645711,-72.681534816784,-257.064918462012,172.639171913131,-0.462317388803029,0.0480250542186011,0.190751628110281,0.864621328665288
214.00101017951965,-1409618.08490354,-5350994.01511788,3360617.28611023,-70.6590099228761,-249.231333721741,167.692207511228,-0.460553687905721,0.0490760293395624,0.184093122889499,0.866943807528846
